reviewId,app_name,content,sentiment_polarity,sentiment
d53d8ea8-0586-4b4f-bafa-2a110d80d5a3,Shopee,compro medo receber produto    entregar rápido    gostar    aparecer app entregar ser fato    outro dia dia entregar    fico dúvida algum vizinho receber repassar      erro precisar corriger rápido,positive,sadness
d52df159-2657-462b-a165-de72f0f5c262,Shopee,app recomer    compr dar nenhum problema    único defeito vc opção comprar cor diferentes mesmo loja    vc colocar carrinho    shopee poder colocar opção    quantidade variação    ficar bom compra ajudar cliente compra    dar     estrela motivo chato dever resolver tempo,positive,sadness
c4a26416-86f6-4d88-8a33-5bdfdf26af5c,Shopee,aplicativo    fácil produto asiático     muito    q arrumar    opção hora compra      comprar máscara facial    opção    escolher compra    caso específico    comprar diferente    igual    arrumar    querer compra pra escolher outro,positive,sadness
7fa37459-3d10-4a60-895d-ff19fbd0a429,Shopee,variedade produto    vendedor atencioso    único problema ser entrega    principalmente fazer transportadora    compra nacional demorar entregar      retorno suporte shopee    rápido reembolso necessário    super rápido,positive,sadness
ad73e357-79b9-4084-b391-24be9da1c4b8,Shopee,frete caro cupom frete grátis ajudar    caso frete acima r         dever haver cupom frete gratis r         r         r         resolver ajuda    algum produto problema percebo    produto bom    entrega rápido    demor    enfim valer pena ir continuar comprar,positive,sadness
d0ee0189-2ce1-4f63-b1f4-e286b8a2ff26,Shopee,tô gostar comprar shopee sinto q ultimamente esforçar pra melhorar atendimento    coisa q acontec demorar vir faltar item acontecer    melhorar    cupons frete    facilitar esquema frete grátis          comprar frequência causa    love shopee,positive,happiness
9fbaece5-0d55-4cda-98c7-86abf75314ef,Shopee,princípio    funcionar       consigo efetuar compra nenhum cartão crédito    simplesmente aparecer hora escolho pagamento    entrar contato chat    dar várias orientação    resolver    apagar Cache    atualizar versão    desinstalar instalar novamente    contar outro aparelho coisa    simplesmente consigo ninguém resolver    desisto,negative,anger
2854eefb-e6d9-48ca-82e9-07abfda0c500,Shopee,bom app compra nacional internacional    detalhe precisar mudar    necessário de eles    opinião    criação    botão    voltar página incial    várias navegar produto sequência tentar acessar página    voltar produto    fechar app abrir    cansativo,positive,sadness
647d346d-525f-46ef-a3bc-7e31638ae2ca,Shopee,ir corrigir classificação    shopee bom site compra    político reembolso vendedor enviar mercadoria avariado diversa pedido    existir opção vc devolução    acontecer comprar produto loja banido    caso shopee dever reembolso    cuidado comprar coisa alto    prejuízo pequeno,negative,fear
b50174f8-2d05-4e39-b693-4402a295838e,Shopee,cancelar compra    status cancelamento    pagamento    ser compra fazer hora cartão crédito    questionei chat    robô    ninguém responder plausível    motivo vendedor inativo     dia    reembolso cair    robô registrar reembolso fazer ciclo    compro    problema aliexpress    amazon mercado livre    recomer,negative,anger
8412d72d-0799-4b24-a032-2fe1efc8e40d,Shopee,experiência bom shopee    conseguir comprar cartão crédito    consigo    falha pagamento    contar entrar contato várias suporte shopee solicitar erro resolver    fazer propósito migrar mos sparcelar,negative,disgust
04d4dd98-c676-461a-a2e2-d841f74313d1,Shopee,compra fiz      app ultimamente deixar desejar    valer pena devido promoção compra minimo loja funcionar desconto frete lembr nao existir frete gratis    pra alguém sobrar pagar conta    ja entrega chegar mega raper    dar muito dor cabeça demor correio problema transportadora nao canal atendimento    prestar muito atenção descrição,negative,fear
2a278f67-43d2-418e-970a-09460cd193d3,Shopee,plataforma totalmente seguro    vendendor demorar empacotar pedir    próprio chopee notifico avisar devolver dinheiro    aplicativo fazer    principalmente cupom frete grátis destacar plataforma    merecer estrela espaço    nenhum problema recomer shopee,positive,happiness
2d0a2e53-cbcd-48bd-9e8f-bfeeb69fd1c2,Shopee,experiência shopee ser    melhorar avaliação    trabalho tirar foto gravar vídeo app shopee salvar informação    esbarrarmos dedo querer tecla voltar travar hora concluir avaliação    começar novamente    revisar equipe ti urgência pouparmos precisarr refazer    ficar dica,positive,sadness
e34748a2-10c5-4093-9577-a8e8568e70e4,Shopee,último atualização ter problema Compra cartão crédito    pagamento falhar    tentativa pagamento concluir    pagamento simplesmente acarretar cancelar compra,negative,disgust
da50e5f5-259a-495a-aa38-9c5f6fd393e2,Shopee,probleminha    resolver    gostar produto    ameir    abrir carteira chopppey    vês produto compr paguei cancelar chopp reembolso direto pra maldita carteiro chopppey    bloquearar quase tentar desbloquear com si    infelizmente chopp facilitar problema    ir fechar aplicativo chopp    pra eu chegar   ,negative,anger
adf288be-a573-44c8-b38d-42a5e8b171f6,Shopee,app    passar ruim vendedor vender defeito    conseguir trocar dinheiro volta constar contar compra    fiquei muito raiva hoje    dar     estrela continuar comprar problema    hoje dia tiro print    entrega rápir mercadoria Condiz anúncio    aconselho ler descrição,positive,sadness
35dd28aa-4a77-4164-a908-2ef9fa40fe6e,Shopee,gosto aplicativo    melhorar    gostar loja ter itens informático eletroeletrônico aliexpress    gostar melhorar busca produto      gostar achar produto    internacional    botão fizesse procurar eu produto    fornecedor nacional    prefiro precisar pagar taxa importação    resumo achar bom shopee concorrente de ela,positive,sadness
51d82b88-d538-4e01-b6a2-00ba215a1a11,Shopee,usar haver    correr relativamente    problema    último compra      tiro dar cartão cadastrar seguida    venho tentar tirar dado cartão crédito    sucesso    falar suporte conseguir ajudar    pena    eu    shopee    resolver    compro,negative,anger
e182a7de-699d-4f37-87fa-613a87135aa0,Shopee,amo app    realmente variedade produto    pra eu único problema q frete sair pesar    compensa cupom frete sair absurdo caro    problema q fizer compra       q pagar pra objeto,positive,sadness
13918738-c5ea-4676-91cd-5581f3b9e0f1,Shopee,ruim    piorar         nenhum cupom selecionar aparecer finalizar compra    regra    cupom fidelidade ganhar subir funcionar    chat enviar print    erro inútil    garoto recar    passar recar algum    façam    aliás    chamar atendimento    aliexpress    amazon    mercado livre    frente    shopee caso,negative,anger
0cf77671-ed83-465b-898d-58562cca059a,Shopee,shopee dar moeda comprar avaliação conforme vc procurar produto abrir app ficar lento travar q fechar    bonificação q quase existir frete grátis quase     aumentar         pequeno alto     deixar melhor igual outro app   ,negative,anger
f1b56b19-5568-41ea-83b0-a9793c230a24,Shopee,gostar app    prático fácil    problema compra fiz    atualizar    ultimamente serviço rastreamento logístico horrível,positive,sadness
12372a7c-3045-4daa-b885-f01ea628dd15,Shopee,app ultimamente lento    cupom recebido enganoso vc comprar acima         pagar frete mentira    compro chegar certinho   ,positive,sadness
1b19757c-8872-4fad-b86e-946071af2ec0,Shopee,positivo    facilidade compra    variedade produto preço acessível    negativo    app cheio bugs    travamento    cupons frete    Fake     voce aplicar cupom frete grátis ai vc escolhe pagamento frete volta cobrar    usar    representar tremenda perda    entrega    nacional    super demorar,negative,anger
e42c0be7-9386-442c-a1f2-4eef4bd739ca,Shopee,gostar comprar    compro      ressalva    vendedor de aqui    parecer vender    responder pergunto    entrega    quase    demorar    prefiro comprar china    barato    vendedor atencioso entrega rápir outro continente    pena pra ficar comprar causa taxa abusivo governo federal   ,positive,sadness
3298e443-fa24-4bd0-96fa-930171b333d2,Shopee,q gostar comprar shopee    quase problema    compra quase chegar perfeitamente    último dia entrega ser concluído ter q pedir devolução reembolso trazer transtorno cliente    haver erro embalador produto q chegar produto errar    reembolso    perco esperar dinheiro    gostar preço baixo desconto frete    melhorar questão dario nota    ,positive,sadness
efa65c3b-86af-48fd-9aa0-b37424ca2781,Shopee,gostar      acontecer        conseguir vídeo avaliação    foto    outro carregar    problema aparelho    pq consigo vídeo apps compra      notei entrega voltar agilizar chegar prazo      pra eu    sum importância    causa    nota      recomer,positive,sadness
f6084bcf-dac4-4b67-aa79-9a51174c4967,Shopee,aplicativo    fato fazer entrega horrível    ter transportadora privado correio    horrível    depender estresse demor correio,negative,anger
208ed492-6416-46bd-9a28-53ff1b5069a1,Shopee,   hoje dia apresentar erro servidor    falho carregamento muito instabilidade    imaginar smartphone antigo  ,negative,disgust
208ed492-6416-46bd-9a28-53ff1b5069a1_b,Shopee,realmente ver melhora significativo        amo app,positive,happiness
81881c30-27ab-4023-9160-f47d5a2861c2,Shopee,gostar comprar shopee         plataforma fácil mexer    normalmente bom promoção considero cupom vantajoso    especial loja parceiro proporcionar frete grátis valor compra r             obs     vantagem escrevo avaliação      aconselho verificar promos cupom frequência bom aproveitamento   ,positive,happiness
87e6cd11-3aca-4065-8827-1edf73045cda,Shopee,    estrela shopee precisar implementar diferencial mercado livre    opção full    agente precisar urgente produto    shoppe    responsabilidade dia vendedor    colocar foto produto enviar outro cliente    respeito    precisar mudar      shoppe preço    parabéns    contar preço q rival      ,positive,sadness
04272c67-f7dd-4c2e-a07f-bd059aede034,Shopee,frete cobrar deixar desejar      certo mercadoria    barata    frete sair    x mesmo    compensa    pena    desister comprar muito coisa    dia        q anunciar frete grátis    pude único compra condição    decepcionar,positive,sadness
ebb18b09-913f-4ce7-9862-cd5b2a560146,Shopee,arrumer bug    pra ficar     minuto app    pessoa navega app    entrar anúncio similar      app trar    tela congela    congela conseguir entrar coisa clicar      aparelho celular    testei androids casa    mesmo    cheguei comprar coisa outro app    pra passar shopee    melhor experiência cliente x interface funcionalidade pfvr,negative,anger
69f94f22-499f-4135-9f94-0f6db3e9d03a,Shopee,bom    pra empatar concorrência logístico junte pacote vendedor diferente único pacote entregar junto    comprar objeto pequeno vendedor diferente ficar semana receber pacote    mercadolivre opção receberr único entrega    facilita vida    pra termos deixar resolver coisa esperar entrega durante semana,positive,sadness
7a2b3085-1baa-49bb-b78f-68a0768a4159,Shopee,eh gostar aplicativo    ligar    compra pronto      tornei cliente fiel shoppe    consigo querer comprar outro aplicativo    fácil    claro defeito    jogar shoppe    transportadora    certo descaso cliente    esperar futuro ter compra código receber objeto    shoppe tratar super rápir reembolso    satisfazer,positive,happiness
17428fc4-8f00-4c8c-8b38-b33b19219ea2,Shopee,produto preço bom    gráfico detalhado fácil entender    deixar desejar    demor entregar compra    ser mercado livre opção entregar dia    dia seguinte    resto gosto shoppe   ,positive,sadness
bc607a6e-4f9a-4909-b8c1-f1c4229167dc,Shopee,aplicativo    fácil uso    fiz várias compra em ele    suporte    fácil pagamento    ruim de ele difícil ganhar cupom desconto shein conseguir cupom    melhorasse ficar perfeito    afinal achar compra de ele entrega rápido sheinr    enfim      gosto,positive,sadness
055745a3-ca70-42eb-96bc-70ab30c81989,Shopee,app melhorar    começar sugestão produto    pesquisa maquiagem aparecer coisa    vibrador    coisa ramo    sinalizar produto    jogo travar      chegar irritante,negative,anger
170312ea-6815-4114-9b26-cfe8e9a51f1a,Shopee,ap ruim entrar    trar    pesquisar comprar produto colocar carrinho demor    depender hora        minuto    aplicativo compra rápido    segundo minuto  ,negative,disgust
170312ea-6815-4114-9b26-cfe8e9a51f1a_b,Shopee,             reavaliar melhor entrar comprar ap    pesquisa compra entregar    perfeito,positive,happiness
98ea7089-fb2b-4717-b9b8-7fa838c58718,Shopee,loja    problema      serviço Entrega shopee simplesmente horroroso    entregador jogar mercadoria portão    deixar terceiro    péssima experiência serviço entregar      comentário    muito gente ser prejudicar    decepcionar    reclameir várias    continuar,negative,disgust
8dadac95-8439-43d6-b213-bb20509eaead,Shopee,excelente aplicativo    apresentar bugs      possuir excelente gamar produto variação preço    fornecedor nacional conferir conforto segurança efetuar pedir ganhar velocidade entregar    app continuar crescer ajudar muito gente custo benefício produto,positive,happiness
dbd3c76d-8c1f-4527-8435-0e208c47ccc9,Shopee,gosto plataformar compra    app bugs    reinstalei continuar ter erro constante carregamento págino    desista compra muito    frustrante experiência usuário,negative,disgust
e34bb958-fc27-4373-ba84-d1c8350544e7,Shopee,shopee    querer fama    maravilhoso    desconto verdade    cupom funcionar verdade    hoje dia    quase nenhum cupom frete grátis    pequeno    funcionar verdade    vantajoso aliexpress    amazon    principalmente vantagem prime    mercado livre,negative,anger
247ecf54-5885-4b6b-9988-172885f3f8a6,Shopee,shopee mostrar artista nacional período taxa    loja brs incrível vender produto excelente qualidade    pena taxa estar acabar liberdade compra    ser termo certo    leiga assunto     shopee recompensar    suporte técnico excelente    pessoa carismático resolver problema dúvida,positive,happiness
c7140f14-ce6b-401e-8a67-4cfae0fa0a05,Shopee,compro    corrigir    produto selo entregar grátis finalizar pedir adiciona entregar    outro melhorar aplicativo travar quase,positive,sadness
51aaab4a-b2b3-4c6c-82c8-a4b70e611b72,Shopee,aplicativo comprar deixar desejar decepcionar comprar gostar tempo pra vcs tirar cupom frete grátis colocar loja pra vender selecionar compromisso cliente fazer promoção compensar    voltar cupons frete grátis valor baixo olhar loja anunciar produto mandar outro    sugestão app favorito bom  ,negative,disgust
b2b81bc7-07dd-493f-87c3-11e49e7ec18b,Shopee,fiz compra relógio abril       funcionar     semana    abri solicitação reembolso     obedeci passo devolução produto    hj realizar estorno compra cartão crédito    dizer       crédito voltar    insatisfeito político devolução reembolso empresa    passar credibilidade pós venda    mercado livre acontecer    atendente retorno falar,negative,anger
6b66f3a0-5f41-479f-abc1-ed7032abe766,Shopee,shopee simplesmente incrível    uso aplicativo regularmente compra onliner impressionar variedade produto disponível ótimos preço      experiência compra suave conveniente    entregar rápido confiável    atendimento cliente excepcional    definitivamente recomendar shopee amigo familiar    bom trabalho    equipe shopee,positive,happiness
63230c21-f8cb-45fa-8f4d-fc05bd06eae2,Shopee,acessar central vendedor    aplicativo opção pra acessar central vendedor    consigo acessar navegador    central vendedor gerar etiqueta enviar pedir    falha grotesco shopee    muito bagunça aplicativo    dever app exclusivo vendedor disponibilizar ferramento necessário    shopee tá pró vendedor cobrar taxa absurr entregar plataforma traças   ,negative,anger
5a9bd1be-3161-4caa-8220-58399260adc8,Shopee,péssimo app    cheio coisa sentido nenhum    difícil acompanhar rotar pedir    interface ruim    cheio cor    paracer app divertir criança    prazo entregar respeitar    resumir     estrela      recomendo shoppee    bom mercado livre    usei há     ano reclamar mercado livre         bom shoppee,negative,anger
b7476343-848f-4514-ad7b-1e67ab1a8584,Shopee,gosto shopee     coisa diferente útil     único legal compra internacional ficar parar alfândegar muito imposto brasileiro preço produto frete          pra compra nacional ótimo   ,positive,sadness
7ac44b66-5ea1-4806-801a-0afe5a0ea22d,Shopee,dia    experiência      compra finalizar shpee ano marcar data compra dar problema        real perdi contato obtive estorno    resarcir site perda    gostar recomendo sopee    sinto plataforma shopp bom  ,positive,sadness
11689c95-9579-4b31-9b6d-8755f49d09ff,Shopee,site compra    várias compra    mostrar satisfatória    atendimento consumidor fraco    atendente conseguir resolver problema on line    equipe ficar responsável atendimento posterior costumar eficaz,positive,sadness
06521fde-1a55-4ea4-97df-99da5bb2d70d,Shopee,compr quebre estraguer     começar entregar coisa jogar chão    tocar interfone    bater palmo casa    ser mto difícil entrega correto quintal lixão    infelizmente comprarei    fiz reclamação fazer      várias entrega chão      notificar entregador    mudar    dar formulário preencher      serviço má qualidade,negative,anger
86bffebb-5270-4fb3-a4a7-99af0b57886b,Shopee,bom appr muito promoção    principalmente frete grátis    bom    pra foto vídeo compra avaliação    tornar fácil pro avaliar vale pena comprar produto    dever incluir modo noturno tela    branco jeito prejudico visão    único problema culpa vendedor    demorar pra encaminhar produto    gente esperar correio esperar vendedor deixar esperar longo aind,positive,sadness
6263ed52-8bef-4198-8f51-e1f5c7501074,Shopee,gostar comprar shopee    shopee produto ótimos    preciso comprar corro pra opção precisar bom preço quase pagar taxa entregar facilita hora compra       gostar    produto entregar capricho embaladinho adorar    fácil comprar shopee aplicativo     ,positive,happiness
53f31199-5e8b-4516-ad72-c2b08a406350,Shopee,gosto aplicativo    em ele encontrar produto    cozinha    roupa    maquiagem    pets    etc    preço super acessível    cupom desconto ajudar diminuir compra total    entrega chegar dia prever produto estar embalado      gosto shopee super indico   ,positive,happiness
a1ad13de-52a9-4f28-bf33-d9862ce4befc,Shopee,interface design simples compreender    extremo variação produto preço ótimos    depender produto     recomer    appr compra utilizar último tempo   ,positive,happiness
8ae8f47f-1b8c-47e9-9e4e-b840effad5ee,Shopee,aplicativo poder rápido    demora entrar loja trar    celular único trar    compra    app compra ótimo    problema lento    trar,positive,sadness
c0297784-da13-4c5c-8768-8a975125125f,Shopee,apesar travamento    gostar usabilidade app    último semana conseguir    abro fechar sozinho hora    tanto coisa    desinstalei instalei    limpei cache    forçar parado    entrar saí contar    fiz    continuar mesmo    infelizmente tá ser app,negative,disgust
f35b429b-0397-4eaf-a4bc-f45e1a72bf23,Shopee,app sí bom    fácil acesso    rastreamento correio acessível    atualizar gerar dúvida    descriçãor produto    aviso importação risco taxar ter atualizar venda internacional    querer ter opção pagamento    cartão débito    tirar    quase ano uso    pedido app experiênciar ser incrível,positive,sadness
c46c76e4-779c-4003-99bf-6a4bea53186b,Shopee,app ótimo opção compro    único chato compra entregar individual    ex compra lápis loja batom    chegar individual    ter juntar pedido mesmo pessoa mandar junto    igual concorrência    ajudar gente ambiente    pensar    pó dar     estrela,positive,sadness
308f0678-67d5-4c31-b88c-f4542d1ab1f2,Shopee,alguém suporte acontecer    último compra    aplicativo abrir    ficar piscar tela branco preto    desinstalei instalei novamente várias    pedido preciso resolver    pensar celular    aplicativo funcionar normalmente    achar estranho    deslogar conta deixar abrir notebook ser proporcionar platafo,negative,fear
990b5bad-b27b-4d51-a2f5-09f8ae00e729,Shopee,app    chegar embalar    deixar desejar entrega    entregador vir entregar bairro       lonje     gosto    encomenr chegar embalar garantia shopee    recebermos produto reembolso,positive,sadness
efaf7e87-129f-4c94-97ab-0d55b48c093d,Shopee,shopee melhor aplicativo loja onliner virar cliente Vip shopee começar fracassar compra app ficar dia atualizar aonde produto ficar dia trânsito cidade centro logístico próximo atualizar jeito nenhum adorar aplicativo contar transportadora odiar simplesmente horrível melhor transportadora né     gostar perder cliente vip    indignar,negative,anger
88ca4bd5-193d-47e7-8705-07e795c1da52,Shopee,hj recompenso diária funcionar    chegar       abreapp pesar    algum bugdifícil app    muito bagunça    coisa compr aparecer aba comprar    dizer comprar lojaacho ruim apagar coisa comprar avaliei estrela    coisa vier certo    continuar aparecer aba produto compr gerenciar    certo lista negro colocar compra ruim,negative,anger
4b9822b3-8c0f-45e4-8fc3-95362eeb97d5,Shopee,rastreamento entregar    funcionar loja entrego próprio empresa entregar pedir confirmar pedir entregar ser entregador ligar cliente    pedir assinatura      entregar pessoa receber pedido    entregador super treinar experiência cliente    rastrear produto aplicativo impossivel    obter código    horrível,negative,anger
f9bec5e0-31cb-4b79-a638-2b546ff92d22,Shopee,experiência app incrível    produto comprar    arrepender nenhum    bom app economizar grana diversos decoração    roupa    tênis    tecnologia    app retornar dinheiro caso goste produto vir defeito    app    várias loja virtual produto vc    loja indicar    filtrar preço produto vc comprar    abaixar comprar,positive,happiness
241f82da-c306-4033-b69b-8c91df39b18d,Shopee,app fácil    poder encontrar td pra casa    vestuário    ir reavaliar estrela conto opção entregar    plataforma poder opção escolher empresa pra realizar entrega    problema correio transportadora acontecer algum imprevisto    entregador diferente rastreamento,positive,sadness
517e1cb4-c252-449b-ac15-6e93ee698e94,Shopee,surpreer preço baixo    super recomer    fiz várias compra app    dar     estrela motivo         cupom frete grátis limitar    demor ganhar cupom       ultimamente desisti compra app bugar    vc conseguir alterar pagamento    conseguir adicionar nenhum cupom    vc selecionar regressar ficar    único reclamar    concertem,positive,sadness
7861530d-e696-4f34-a8cf-d7307f5c2767,Shopee,tar perfeito empresa shopee    entregar cupom    frete ok    aduaneiro    pagamento taxa ficar complicado pra compra    app haver cobrança taxa    aparecer produto chegar taxa pagar    enter  ,negative,anger
a43ea812-afba-48ed-ae9f-09f058f7152d,Shopee,otimo pequeno compra    entregar produto demor ser territorio brasileiro    problema passar pagamento    por certo consertar falha app apesar demorar,positive,happiness
c3aa19b3-7a91-4703-8b43-639be54c3b37,Shopee,amar comprar shopee    receber produto rápido direitinho    igualzinho imagem descrição embalar    ir continuar comprar preço ótimos barato produto ótimo qualidade     aplicativo fácil loja organizar    recomendo shopee comprar adorar experiência,positive,happiness
0ae40fc8-2828-414b-8588-c3fa3fcbfdea,Shopee,shopee alto baixo    altero avaliação acordo experiência    insatisfeito demor vendedor pôr produto    pedir cancelar várias demor vendedor postar    melhora shopee,negative,anger
f0c55bb5-4036-44a4-a34a-07b59bf02dfa,Shopee,comprar shopeee problema    mercadoria chegar funcionar    faltar produto Mercadoria perder transporte    situação reembolsar rapidamente porisso aborrecimento    dou nota      plataforma ir continuar comprar,positive,happiness
07961e38-a2c1-46e3-80f7-579f76df76a0,Shopee,muito gente reclamar aplicativo lento      funcionar chupa cabrar acesso dar      financeiro    agenda    localização    compra    histórico etc    explicar aplicativo lento    foco vender produto dado transmiti Los,negative,fear
ad64251d-f8b6-4579-b675-7ee5cc7b4e8c,Shopee,produto bom    entregar ser rápido    entanto reembolso frete dor cabeça      comprar aparecer entrega padrão informar transportadora     frete absurr    ser acima produto    pensar continuarar comprar plataforma    virar comum vendedor enviar produto errado exigir devolução produto reembolso    ultrajante,negative,anger
c2e0eef0-2df5-4438-bdc6-80c3b658a31f,Shopee,demora chegar produto    compra nacional demor quase     pessoa conhecer demor    app selecionar pessoa pra chegar entrega rápir     infelizmente péssimo app entregar atraso entrega     entregar produto mão erradas  ,negative,anger
5d2bc5cf-99b6-4418-8346-53df9d6dc741,Shopee,péssimo quisito segurança    alguém usar dado cartão cadastrar shopee compra    aprovar limite insuficiente    falha segurança dar shopee    amém falha segurança    consigo adicionar foto produto solicitar reembolso    pedir unidade produto    enviar    respeito,negative,anger
e22ee3d3-1182-4588-a23d-1a139c1cd985,Shopee,gostar    carregar rapidamente    parecer pesar    ilustração      atender modelo celular    indico    adquirir    arrepender,positive,happiness
64cd5cb3-ff64-4a03-9e26-f78f13eaed3f,Shopee,ser experiência positivo    gostar compr    item problema conseguir devolver reembolsar    gente comprar pagamento pix cancelar devolução quase imediato    cupom promocional    legal    acho legal vendedor enviar prazo    automaticamente pedir cancelado fazer devolução pagar,positive,happiness
8521b189-d6b4-4a48-9585-6514bc7adbd1,Shopee,aplicativo ate    quase compra fiz em ele vier problema    muito nao condizr anúncio Ja desistir aplicativo    passar problema devolver compra algum motivo algum problema defeito    muito paciência vendedor    nao ai     ,negative,anger
e969493d-4808-4506-9b11-873c6793f1c8,Shopee,   muito variedade produto    recebo compro    gostar caso produto vir errar    pra devolver ficar rifar reembolso    shopee resolver entrar conversa    dar certo,positive,sadness
d793d24f-d82e-45e1-a375-096366235c09,Shopee,app funcionar fácil navegar    único problema busca encontro    mensagem encontrar mostrar lista aleatório produto haver opção moedo prêmio di dia    lembro    acessar jogo bolha página encontrar    jogo bolha ficar extremamente lento fechar app reiniciar novamente,positive,sadness
9042ed27-e231-45d2-b4b3-13560469b989,Shopee,app facilitar processo compra    passar segurança cliente    precisar melhorar desempenho    trar    pessoa conseguir clicar    precisar esperar segundo fechar abrir novamente app    confio desenvolvedor ser resolver afinal lucrar kkkkk abç,positive,sadness
c9235a5b-6c57-4bbd-aaf2-67afbfd837f0,Shopee,muito variedade produto    app tá simplesmente horrível    demor eternidade pra carregar foto avaliação    bugs    demor pra abrir anúncio produto    tá lento,negative,disgust
94b16ff0-5169-459b-a99a-7b16933441c4,Shopee,compro ano    valor produto contar    único reclamação mercadoria levar pra chegar destino    passar centro logístico    sugestão mercadoria poder entregar maneira rápido    padrão super rápido cobrar pequeno taxa,positive,sadness
e9baea84-e94d-41b4-adc2-c23988e5fd4a,Shopee,começar comprar shopee adorar início experimentar valio pena realmente compensa correto    responsável    receber prazo preço ótimos    app    funcionar normalmente    fácil acessibilidade    comprar regra garantir compra verdadeiro nota    ,positive,happiness
6d56a454-a5d8-4674-9527-e596c3bf135c,Shopee,pedir chegar previsto    ótimo qualidade    bom preço    parabéns       indicar pra família            bom vendedor praticar produto    existir valor induzir compra errar propaganda enganoso      compro haver app acabar aprender aborrecer qdo deparo valor   ,positive,sadness
b914ec19-496e-4219-8fd6-53477d7c6d3e,Shopee,produto     qualidade embalar    preço variar produto caber bolso     sair contar comprar shoppe    entrega chegar prazo prazo    indico baixar app começar compra       aproveitar sorte  ,positive,happiness
9b24ef8a-f273-4736-b808-ff790c4f6f9e,Shopee,viciar app    arreper instalar    variedade enorme    dicar    leer atenção descrição produto    olho detalhe    foto vídeo compra chegar prazo determinar,positive,happiness
2ebc7ae4-84b1-4933-b26e-5caa9c96e0e7,Shopee,sugestão    shopee poder funcão nota fiscal eletronicar igual certo concorrente    faltar seguranca eles permitir compra seguro certos produto    muito compra fiz faltar funcão deixar comprar medo inseguranca certos produto    vendedor enviar nota fiscal    enviar colar durex ficar impossível tirar danificá lo,positive,sadness
